,Date,Address,Species,Block,Street,Trap,AddressNumberAndStreet,Latitude,Longitude,AddressAccuracy,NumMosquitos,WnvPresent,Dist_St1,Dist_St2,Station,Tmax,Tmin,Tavg,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,day,doy,week,month,year,yearweek,Tvaglag1,Tvaglag2,Tvaglag3,Tvaglag4,PTotallag1,PTotallag2,PTotallag3,PTotallag4,Tavg_weekly,PrecipTotal_Weekly
3771,2009-07-31,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",CULEX PIPIENS/RESTUANS,67.0, S KEDZIE AVE,T066,"6700  S KEDZIE AVE, Chicago, IL",41.77166,-87.703047,8.0,3.0,0.0,31.2912,4.3612,2,82,62,72.0,55,62.0,0.0,7.0,444,1913,0.0,29.29,29.92,5.9,27,6.7,31,212,31,7,2009,2040,73.0,73.0,73.0,64.0,0.001,0.0,0.19,0.001,74.29147286821706,186.26999999999998
3772,2009-07-31,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",CULEX RESTUANS,67.0, S KEDZIE AVE,T066,"6700  S KEDZIE AVE, Chicago, IL",41.77166,-87.703047,8.0,4.0,0.0,31.2912,4.3612,2,82,62,72.0,55,62.0,0.0,7.0,444,1913,0.0,29.29,29.92,5.9,27,6.7,31,212,31,7,2009,2040,73.0,73.0,73.0,64.0,0.001,0.0,0.19,0.001,74.29147286821706,186.26999999999998
3773,2009-07-31,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",CULEX PIPIENS,67.0, S KEDZIE AVE,T066,"6700  S KEDZIE AVE, Chicago, IL",41.77166,-87.703047,8.0,1.0,0.0,31.2912,4.3612,2,82,62,72.0,55,62.0,0.0,7.0,444,1913,0.0,29.29,29.92,5.9,27,6.7,31,212,31,7,2009,2040,73.0,73.0,73.0,64.0,0.001,0.0,0.19,0.001,74.29147286821706,186.26999999999998
3774,2009-07-31,"2200 West 69th Street, Chicago, IL 60636, USA",CULEX PIPIENS/RESTUANS,22.0, W 69TH ST,T069,"2200  W 69TH ST, Chicago, IL",41.768388,-87.678649,8.0,2.0,0.0,32.8381,6.39,2,82,62,72.0,55,62.0,0.0,7.0,444,1913,0.0,29.29,29.92,5.9,27,6.7,31,212,31,7,2009,2040,73.0,73.0,73.0,64.0,0.001,0.0,0.19,0.001,74.29147286821706,186.26999999999998
3775,2009-07-31,"1000 East 67th Street, Chicago, IL 60637, USA",CULEX PIPIENS/RESTUANS,10.0, E 67TH ST,T073,"1000  E 67TH ST, Chicago, IL",41.773215,-87.60088,8.0,22.0,0.0,36.9339,12.6112,2,82,62,72.0,55,62.0,0.0,7.0,444,1913,0.0,29.29,29.92,5.9,27,6.7,31,212,31,7,2009,2040,73.0,73.0,73.0,64.0,0.001,0.0,0.19,0.001,74.29147286821706,186.26999999999998
3776,2009-07-31,"1000 East 67th Street, Chicago, IL 60637, USA",CULEX RESTUANS,10.0, E 67TH ST,T073,"1000  E 67TH ST, Chicago, IL",41.773215,-87.60088,8.0,15.0,0.0,36.9339,12.6112,2,82,62,72.0,55,62.0,0.0,7.0,444,1913,0.0,29.29,29.92,5.9,27,6.7,31,212,31,7,2009,2040,73.0,73.0,73.0,64.0,0.001,0.0,0.19,0.001,74.29147286821706,186.26999999999998
3777,2009-07-31,"1000 East 67th Street, Chicago, IL 60637, USA",CULEX PIPIENS,10.0, E 67TH ST,T073,"1000  E 67TH ST, Chicago, IL",41.773215,-87.60088,8.0,3.0,0.0,36.9339,12.6112,2,82,62,72.0,55,62.0,0.0,7.0,444,1913,0.0,29.29,29.92,5.9,27,6.7,31,212,31,7,2009,2040,73.0,73.0,73.0,64.0,0.001,0.0,0.19,0.001,74.29147286821706,186.26999999999998
3778,2009-07-31,"3900 South Ashland Avenue, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,39.0, S ASHLAND AVE,T074,"3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.666343,9.0,8.0,0.0,29.2351,8.1801,2,82,62,72.0,55,62.0,0.0,7.0,444,1913,0.0,29.29,29.92,5.9,27,6.7,31,212,31,7,2009,2040,73.0,73.0,73.0,64.0,0.001,0.0,0.19,0.001,74.29147286821706,186.26999999999998
3779,2009-07-31,"3900 South Ashland Avenue, Chicago, IL 60609, USA",CULEX RESTUANS,39.0, S ASHLAND AVE,T074,"3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.666343,9.0,5.0,0.0,29.2351,8.1801,2,82,62,72.0,55,62.0,0.0,7.0,444,1913,0.0,29.29,29.92,5.9,27,6.7,31,212,31,7,2009,2040,73.0,73.0,73.0,64.0,0.001,0.0,0.19,0.001,74.29147286821706,186.26999999999998
3780,2009-07-31,"7700 South Eberhart Avenue, Chicago, IL 60619, USA",CULEX PIPIENS/RESTUANS,77.0, S EBERHART AVE,T080,"7700  S EBERHART AVE, Chicago, IL",41.754676,-87.612922,9.0,2.0,0.0,37.6354,12.0484,2,82,62,72.0,55,62.0,0.0,7.0,444,1913,0.0,29.29,29.92,5.9,27,6.7,31,212,31,7,2009,2040,73.0,73.0,73.0,64.0,0.001,0.0,0.19,0.001,74.29147286821706,186.26999999999998
3781,2009-07-31,"7700 South Eberhart Avenue, Chicago, IL 60619, USA",CULEX RESTUANS,77.0, S EBERHART AVE,T080,"7700  S EBERHART AVE, Chicago, IL",41.754676,-87.612922,9.0,1.0,0.0,37.6354,12.0484,2,82,62,72.0,55,62.0,0.0,7.0,444,1913,0.0,29.29,29.92,5.9,27,6.7,31,212,31,7,2009,2040,73.0,73.0,73.0,64.0,0.001,0.0,0.19,0.001,74.29147286821706,186.26999999999998
3782,2009-07-31,"7700 South Eberhart Avenue, Chicago, IL 60619, USA",CULEX PIPIENS,77.0, S EBERHART AVE,T080,"7700  S EBERHART AVE, Chicago, IL",41.754676,-87.612922,9.0,2.0,0.0,37.6354,12.0484,2,82,62,72.0,55,62.0,0.0,7.0,444,1913,0.0,29.29,29.92,5.9,27,6.7,31,212,31,7,2009,2040,73.0,73.0,73.0,64.0,0.001,0.0,0.19,0.001,74.29147286821706,186.26999999999998
3783,2009-07-31,"4000 South Dearborn Street, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,40.0, S DEARBORN ST,T081,"4000  S DEARBORN ST, Chicago, IL",41.821582,-87.627796,9.0,1.0,0.0,31.7763,11.0292,2,82,62,72.0,55,62.0,0.0,7.0,444,1913,0.0,29.29,29.92,5.9,27,6.7,31,212,31,7,2009,2040,73.0,73.0,73.0,64.0,0.001,0.0,0.19,0.001,74.29147286821706,186.26999999999998
3784,2009-07-31,"7900 South South Chicago Avenue, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,79.0, S CHICAGO AVE,T083,"7900  S CHICAGO AVE, Chicago, IL",41.754292,-87.590773,9.0,1.0,0.0,38.9778,13.8279,2,82,62,72.0,55,62.0,0.0,7.0,444,1913,0.0,29.29,29.92,5.9,27,6.7,31,212,31,7,2009,2040,73.0,73.0,73.0,64.0,0.001,0.0,0.19,0.001,74.29147286821706,186.26999999999998
3785,2009-07-31,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",CULEX PIPIENS/RESTUANS,52.0, S KOLMAR,T114,"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,8.0,8.0,0.0,27.2053,1.8917,2,82,62,72.0,55,62.0,0.0,7.0,444,1913,0.0,29.29,29.92,5.9,27,6.7,31,212,31,7,2009,2040,73.0,73.0,73.0,64.0,0.001,0.0,0.19,0.001,74.29147286821706,186.26999999999998
3786,2009-07-31,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",CULEX PIPIENS,52.0, S KOLMAR,T114,"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,8.0,1.0,0.0,27.2053,1.8917,2,82,62,72.0,55,62.0,0.0,7.0,444,1913,0.0,29.29,29.92,5.9,27,6.7,31,212,31,7,2009,2040,73.0,73.0,73.0,64.0,0.001,0.0,0.19,0.001,74.29147286821706,186.26999999999998
3787,2009-07-31,"6300 West 64th Street, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,63.0, W 64TH ST,T155,"6300  W 64TH ST, Chicago, IL",41.776156,-87.778927,9.0,1.0,0.0,27.4743,2.4866,2,82,62,72.0,55,62.0,0.0,7.0,444,1913,0.0,29.29,29.92,5.9,27,6.7,31,212,31,7,2009,2040,73.0,73.0,73.0,64.0,0.001,0.0,0.19,0.001,74.29147286821706,186.26999999999998
3788,2009-07-31,"6300 West 64th Street, Chicago, IL 60638, USA",CULEX RESTUANS,63.0, W 64TH ST,T155,"6300  W 64TH ST, Chicago, IL",41.776156,-87.778927,9.0,1.0,0.0,27.4743,2.4866,2,82,62,72.0,55,62.0,0.0,7.0,444,1913,0.0,29.29,29.92,5.9,27,6.7,31,212,31,7,2009,2040,73.0,73.0,73.0,64.0,0.001,0.0,0.19,0.001,74.29147286821706,186.26999999999998
3789,2009-07-31,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX PIPIENS/RESTUANS,37.0, S PULASKI RD,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9.0,6.0,0.0,25.4289,4.8836,2,82,62,72.0,55,62.0,0.0,7.0,444,1913,0.0,29.29,29.92,5.9,27,6.7,31,212,31,7,2009,2040,73.0,73.0,73.0,64.0,0.001,0.0,0.19,0.001,74.29147286821706,186.26999999999998
3790,2009-07-31,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX RESTUANS,37.0, S PULASKI RD,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9.0,2.0,0.0,25.4289,4.8836,2,82,62,72.0,55,62.0,0.0,7.0,444,1913,0.0,29.29,29.92,5.9,27,6.7,31,212,31,7,2009,2040,73.0,73.0,73.0,64.0,0.001,0.0,0.19,0.001,74.29147286821706,186.26999999999998
3791,2009-07-31,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,12.0, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5.0,10.0,0.0,45.1718,17.7801,2,82,62,72.0,55,62.0,0.0,7.0,444,1913,0.0,29.29,29.92,5.9,27,6.7,31,212,31,7,2009,2040,73.0,73.0,73.0,64.0,0.001,0.0,0.19,0.001,74.29147286821706,186.26999999999998
3792,2009-07-31,"South Doty Avenue, Chicago, IL, USA",CULEX RESTUANS,12.0, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5.0,5.0,0.0,45.1718,17.7801,2,82,62,72.0,55,62.0,0.0,7.0,444,1913,0.0,29.29,29.92,5.9,27,6.7,31,212,31,7,2009,2040,73.0,73.0,73.0,64.0,0.001,0.0,0.19,0.001,74.29147286821706,186.26999999999998
3793,2009-07-31,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12.0, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5.0,3.0,0.0,45.1718,17.7801,2,82,62,72.0,55,62.0,0.0,7.0,444,1913,0.0,29.29,29.92,5.9,27,6.7,31,212,31,7,2009,2040,73.0,73.0,73.0,64.0,0.001,0.0,0.19,0.001,74.29147286821706,186.26999999999998
3794,2009-07-31,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,10.0, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465,-87.585413,5.0,1.0,0.0,41.4752,15.3222,2,82,62,72.0,55,62.0,0.0,7.0,444,1913,0.0,29.29,29.92,5.9,27,6.7,31,212,31,7,2009,2040,73.0,73.0,73.0,64.0,0.001,0.0,0.19,0.001,74.29147286821706,186.26999999999998
3795,2009-07-31,"South Stony Island Avenue, Chicago, IL, USA",CULEX RESTUANS,10.0, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465,-87.585413,5.0,3.0,0.0,41.4752,15.3222,2,82,62,72.0,55,62.0,0.0,7.0,444,1913,0.0,29.29,29.92,5.9,27,6.7,31,212,31,7,2009,2040,73.0,73.0,73.0,64.0,0.001,0.0,0.19,0.001,74.29147286821706,186.26999999999998
3796,2009-07-31,"South Torrence Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,13.0, S TORRENCE AVE,T200,"1300  S TORRENCE AVE, Chicago, IL",41.678618,-87.559308,5.0,20.0,0.0,46.8622,19.956,2,82,62,72.0,55,62.0,0.0,7.0,444,1913,0.0,29.29,29.92,5.9,27,6.7,31,212,31,7,2009,2040,73.0,73.0,73.0,64.0,0.001,0.0,0.19,0.001,74.29147286821706,186.26999999999998
3797,2009-07-31,"South Torrence Avenue, Chicago, IL, USA",CULEX RESTUANS,13.0, S TORRENCE AVE,T200,"1300  S TORRENCE AVE, Chicago, IL",41.678618,-87.559308,5.0,3.0,0.0,46.8622,19.956,2,82,62,72.0,55,62.0,0.0,7.0,444,1913,0.0,29.29,29.92,5.9,27,6.7,31,212,31,7,2009,2040,73.0,73.0,73.0,64.0,0.001,0.0,0.19,0.001,74.29147286821706,186.26999999999998
3798,2009-07-31,"South Torrence Avenue, Chicago, IL, USA",CULEX PIPIENS,13.0, S TORRENCE AVE,T200,"1300  S TORRENCE AVE, Chicago, IL",41.678618,-87.559308,5.0,2.0,0.0,46.8622,19.956,2,82,62,72.0,55,62.0,0.0,7.0,444,1913,0.0,29.29,29.92,5.9,27,6.7,31,212,31,7,2009,2040,73.0,73.0,73.0,64.0,0.001,0.0,0.19,0.001,74.29147286821706,186.26999999999998
3799,2009-07-31,"South Brandon Avenue, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,13.0, S BRANDON,T209,"1300  S BRANDON, Chicago, IL",41.740641,-87.546587,5.0,11.0,0.0,42.7055,17.768,2,82,62,72.0,55,62.0,0.0,7.0,444,1913,0.0,29.29,29.92,5.9,27,6.7,31,212,31,7,2009,2040,73.0,73.0,73.0,64.0,0.001,0.0,0.19,0.001,74.29147286821706,186.26999999999998
3800,2009-07-31,"South Brandon Avenue, Chicago, IL 60617, USA",CULEX RESTUANS,13.0, S BRANDON,T209,"1300  S BRANDON, Chicago, IL",41.740641,-87.546587,5.0,1.0,0.0,42.7055,17.768,2,82,62,72.0,55,62.0,0.0,7.0,444,1913,0.0,29.29,29.92,5.9,27,6.7,31,212,31,7,2009,2040,73.0,73.0,73.0,64.0,0.001,0.0,0.19,0.001,74.29147286821706,186.26999999999998
3801,2009-07-31,"South Brandon Avenue, Chicago, IL 60617, USA",CULEX PIPIENS,13.0, S BRANDON,T209,"1300  S BRANDON, Chicago, IL",41.740641,-87.546587,5.0,1.0,0.0,42.7055,17.768,2,82,62,72.0,55,62.0,0.0,7.0,444,1913,0.0,29.29,29.92,5.9,27,6.7,31,212,31,7,2009,2040,73.0,73.0,73.0,64.0,0.001,0.0,0.19,0.001,74.29147286821706,186.26999999999998
3802,2009-07-31,"3700 118th Street, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,37.0, E 118TH ST,T212,"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,8.0,2.0,0.0,48.0161,21.4499,2,82,62,72.0,55,62.0,0.0,7.0,444,1913,0.0,29.29,29.92,5.9,27,6.7,31,212,31,7,2009,2040,73.0,73.0,73.0,64.0,0.001,0.0,0.19,0.001,74.29147286821706,186.26999999999998
3803,2009-07-31,"3700 118th Street, Chicago, IL 60617, USA",CULEX TERRITANS,37.0, E 118TH ST,T212,"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,8.0,1.0,0.0,48.0161,21.4499,2,82,62,72.0,55,62.0,0.0,7.0,444,1913,0.0,29.29,29.92,5.9,27,6.7,31,212,31,7,2009,2040,73.0,73.0,73.0,64.0,0.001,0.0,0.19,0.001,74.29147286821706,186.26999999999998
3804,2009-07-31,"2400 East 105th Street, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,24.0, E 105TH ST,T128,"2400  E 105TH ST, Chicago, IL",41.704572,-87.565666,8.0,1.0,0.0,44.3693,17.9154,2,82,62,72.0,55,62.0,0.0,7.0,444,1913,0.0,29.29,29.92,5.9,27,6.7,31,212,31,7,2009,2040,73.0,73.0,73.0,64.0,0.001,0.0,0.19,0.001,74.29147286821706,186.26999999999998
3805,2009-07-31,"South Cottage Grove Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,10.0, S COTTAGE GROVE,T102,"1000  S COTTAGE GROVE, Chicago, IL",41.750498,-87.605294,5.0,11.0,0.0,38.4108,12.7913,2,82,62,72.0,55,62.0,0.0,7.0,444,1913,0.0,29.29,29.92,5.9,27,6.7,31,212,31,7,2009,2040,73.0,73.0,73.0,64.0,0.001,0.0,0.19,0.001,74.29147286821706,186.26999999999998
3806,2009-07-31,"South Cottage Grove Avenue, Chicago, IL, USA",CULEX RESTUANS,10.0, S COTTAGE GROVE,T102,"1000  S COTTAGE GROVE, Chicago, IL",41.750498,-87.605294,5.0,6.0,0.0,38.4108,12.7913,2,82,62,72.0,55,62.0,0.0,7.0,444,1913,0.0,29.29,29.92,5.9,27,6.7,31,212,31,7,2009,2040,73.0,73.0,73.0,64.0,0.001,0.0,0.19,0.001,74.29147286821706,186.26999999999998
3807,2009-07-31,"South Cottage Grove Avenue, Chicago, IL, USA",CULEX PIPIENS,10.0, S COTTAGE GROVE,T102,"1000  S COTTAGE GROVE, Chicago, IL",41.750498,-87.605294,5.0,6.0,0.0,38.4108,12.7913,2,82,62,72.0,55,62.0,0.0,7.0,444,1913,0.0,29.29,29.92,5.9,27,6.7,31,212,31,7,2009,2040,73.0,73.0,73.0,64.0,0.001,0.0,0.19,0.001,74.29147286821706,186.26999999999998
3808,2009-07-31,"4000 East 130th Street, Chicago, IL 60633, USA",CULEX PIPIENS/RESTUANS,40.0, E 130TH ST,T221,"4000  E 130TH ST, Chicago, IL",41.659112,-87.538693,8.0,1.0,0.0,49.6223,22.6378,2,82,62,72.0,55,62.0,0.0,7.0,444,1913,0.0,29.29,29.92,5.9,27,6.7,31,212,31,7,2009,2040,73.0,73.0,73.0,64.0,0.001,0.0,0.19,0.001,74.29147286821706,186.26999999999998
3809,2009-07-31,"4800 West Montana Street, Chicago, IL 60639, USA",CULEX PIPIENS/RESTUANS,48.0, W MONTANA ST,T222,"4800  W MONTANA ST, Chicago, IL",41.925198,-87.746381,8.0,2.0,0.0,17.2728,15.4851,2,82,62,72.0,55,62.0,0.0,7.0,444,1913,0.0,29.29,29.92,5.9,27,6.7,31,212,31,7,2009,2040,73.0,73.0,73.0,64.0,0.001,0.0,0.19,0.001,74.29147286821706,186.26999999999998
3810,2009-07-31,"4800 West Montana Street, Chicago, IL 60639, USA",CULEX RESTUANS,48.0, W MONTANA ST,T222,"4800  W MONTANA ST, Chicago, IL",41.925198,-87.746381,8.0,1.0,0.0,17.2728,15.4851,2,82,62,72.0,55,62.0,0.0,7.0,444,1913,0.0,29.29,29.92,5.9,27,6.7,31,212,31,7,2009,2040,73.0,73.0,73.0,64.0,0.001,0.0,0.19,0.001,74.29147286821706,186.26999999999998
3811,2009-07-31,"8200 South Kostner Avenue, Chicago, IL 60652, USA",CULEX PIPIENS/RESTUANS,82.0, S KOSTNER AVE,T225,"8200  S KOSTNER AVE, Chicago, IL",41.743402,-87.731435,8.0,50.0,1.0,32.5768,5.0344,2,82,62,72.0,55,62.0,0.0,7.0,444,1913,0.0,29.29,29.92,5.9,27,6.7,31,212,31,7,2009,2040,73.0,73.0,73.0,64.0,0.001,0.0,0.19,0.001,74.29147286821706,186.26999999999998
3812,2009-07-31,"8200 South Kostner Avenue, Chicago, IL 60652, USA",CULEX PIPIENS/RESTUANS,82.0, S KOSTNER AVE,T225,"8200  S KOSTNER AVE, Chicago, IL",41.743402,-87.731435,8.0,33.0,0.0,32.5768,5.0344,2,82,62,72.0,55,62.0,0.0,7.0,444,1913,0.0,29.29,29.92,5.9,27,6.7,31,212,31,7,2009,2040,73.0,73.0,73.0,64.0,0.001,0.0,0.19,0.001,74.29147286821706,186.26999999999998
3813,2009-07-31,"8200 South Kostner Avenue, Chicago, IL 60652, USA",CULEX PIPIENS/RESTUANS,82.0, S KOSTNER AVE,T225,"8200  S KOSTNER AVE, Chicago, IL",41.743402,-87.731435,8.0,27.0,0.0,32.5768,5.0344,2,82,62,72.0,55,62.0,0.0,7.0,444,1913,0.0,29.29,29.92,5.9,27,6.7,31,212,31,7,2009,2040,73.0,73.0,73.0,64.0,0.001,0.0,0.19,0.001,74.29147286821706,186.26999999999998
3814,2009-07-31,"8200 South Kostner Avenue, Chicago, IL 60652, USA",CULEX PIPIENS/RESTUANS,82.0, S KOSTNER AVE,T225,"8200  S KOSTNER AVE, Chicago, IL",41.743402,-87.731435,8.0,50.0,0.0,32.5768,5.0344,2,82,62,72.0,55,62.0,0.0,7.0,444,1913,0.0,29.29,29.92,5.9,27,6.7,31,212,31,7,2009,2040,73.0,73.0,73.0,64.0,0.001,0.0,0.19,0.001,74.29147286821706,186.26999999999998
3815,2009-07-31,"8200 South Kostner Avenue, Chicago, IL 60652, USA",CULEX RESTUANS,82.0, S KOSTNER AVE,T225,"8200  S KOSTNER AVE, Chicago, IL",41.743402,-87.731435,8.0,42.0,0.0,32.5768,5.0344,2,82,62,72.0,55,62.0,0.0,7.0,444,1913,0.0,29.29,29.92,5.9,27,6.7,31,212,31,7,2009,2040,73.0,73.0,73.0,64.0,0.001,0.0,0.19,0.001,74.29147286821706,186.26999999999998
3816,2009-07-31,"8200 South Kostner Avenue, Chicago, IL 60652, USA",CULEX PIPIENS,82.0, S KOSTNER AVE,T225,"8200  S KOSTNER AVE, Chicago, IL",41.743402,-87.731435,8.0,10.0,0.0,32.5768,5.0344,2,82,62,72.0,55,62.0,0.0,7.0,444,1913,0.0,29.29,29.92,5.9,27,6.7,31,212,31,7,2009,2040,73.0,73.0,73.0,64.0,0.001,0.0,0.19,0.001,74.29147286821706,186.26999999999998
3817,2009-07-31,"East 91st Place, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,65.0, E 91ST PL,T227,"6500  E 91ST PL, Chicago, IL",41.728495,-87.600963,5.0,4.0,0.0,40.4259,14.0657,2,82,62,72.0,55,62.0,0.0,7.0,444,1913,0.0,29.29,29.92,5.9,27,6.7,31,212,31,7,2009,2040,73.0,73.0,73.0,64.0,0.001,0.0,0.19,0.001,74.29147286821706,186.26999999999998
3818,2009-07-31,"East 91st Place, Chicago, IL, USA",CULEX RESTUANS,65.0, E 91ST PL,T227,"6500  E 91ST PL, Chicago, IL",41.728495,-87.600963,5.0,4.0,0.0,40.4259,14.0657,2,82,62,72.0,55,62.0,0.0,7.0,444,1913,0.0,29.29,29.92,5.9,27,6.7,31,212,31,7,2009,2040,73.0,73.0,73.0,64.0,0.001,0.0,0.19,0.001,74.29147286821706,186.26999999999998
3819,2009-07-31,"East 91st Place, Chicago, IL, USA",CULEX PIPIENS,65.0, E 91ST PL,T227,"6500  E 91ST PL, Chicago, IL",41.728495,-87.600963,5.0,2.0,0.0,40.4259,14.0657,2,82,62,72.0,55,62.0,0.0,7.0,444,1913,0.0,29.29,29.92,5.9,27,6.7,31,212,31,7,2009,2040,73.0,73.0,73.0,64.0,0.001,0.0,0.19,0.001,74.29147286821706,186.26999999999998
3820,2009-07-31,"1700 West Addison Street, Chicago, IL 60613, USA",CULEX RESTUANS,17.0, W ADDISON ST,T224,"1700  W ADDISON ST, Chicago, IL",41.947227,-87.671457,9.0,2.0,0.0,22.2651,19.128,2,82,62,72.0,55,62.0,0.0,7.0,444,1913,0.0,29.29,29.92,5.9,27,6.7,31,212,31,7,2009,2040,73.0,73.0,73.0,64.0,0.001,0.0,0.19,0.001,74.29147286821706,186.26999999999998
3821,2009-07-31,"West Garfield Boulevard, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,90.0, W GARFIELD BLVD,T226,"9000  W GARFIELD BLVD, Chicago, IL",41.793818,-87.654234,5.0,16.0,0.0,32.1377,8.1519,2,82,62,72.0,55,62.0,0.0,7.0,444,1913,0.0,29.29,29.92,5.9,27,6.7,31,212,31,7,2009,2040,73.0,73.0,73.0,64.0,0.001,0.0,0.19,0.001,74.29147286821706,186.26999999999998
3822,2009-07-31,"West Garfield Boulevard, Chicago, IL, USA",CULEX RESTUANS,90.0, W GARFIELD BLVD,T226,"9000  W GARFIELD BLVD, Chicago, IL",41.793818,-87.654234,5.0,18.0,0.0,32.1377,8.1519,2,82,62,72.0,55,62.0,0.0,7.0,444,1913,0.0,29.29,29.92,5.9,27,6.7,31,212,31,7,2009,2040,73.0,73.0,73.0,64.0,0.001,0.0,0.19,0.001,74.29147286821706,186.26999999999998
3823,2009-08-07,"2500 West Grand Avenue, Chicago, IL 60654, USA",CULEX PIPIENS/RESTUANS,25.0, W GRAND AVE,T046,"2500  W GRAND AVE, Chicago, IL",41.891118,-87.654491,8.0,9.0,0.0,25.7689,14.2083,2,74,67,71.0,59,63.0,0.0,6.0,451,1904,0.23,29.41,30.08,6.4,15,7.2,7,219,32,8,2009,2041,72.0,73.0,72.0,73.0,0.0,0.0,0.0,0.19,76.61984126984127,351.837
3824,2009-08-07,"2500 West Grand Avenue, Chicago, IL 60654, USA",CULEX RESTUANS,25.0, W GRAND AVE,T046,"2500  W GRAND AVE, Chicago, IL",41.891118,-87.654491,8.0,5.0,0.0,25.7689,14.2083,2,74,67,71.0,59,63.0,0.0,6.0,451,1904,0.23,29.41,30.08,6.4,15,7.2,7,219,32,8,2009,2041,72.0,73.0,72.0,73.0,0.0,0.0,0.0,0.19,76.61984126984127,351.837
3825,2009-08-07,"2500 West Grand Avenue, Chicago, IL 60654, USA",CULEX PIPIENS,25.0, W GRAND AVE,T046,"2500  W GRAND AVE, Chicago, IL",41.891118,-87.654491,8.0,1.0,0.0,25.7689,14.2083,2,74,67,71.0,59,63.0,0.0,6.0,451,1904,0.23,29.41,30.08,6.4,15,7.2,7,219,32,8,2009,2041,72.0,73.0,72.0,73.0,0.0,0.0,0.0,0.19,76.61984126984127,351.837
3826,2009-08-07,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,11.0, W ROOSEVELT,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8.0,14.0,0.0,27.0935,12.1233,2,74,67,71.0,59,63.0,0.0,6.0,451,1904,0.23,29.41,30.08,6.4,15,7.2,7,219,32,8,2009,2041,72.0,73.0,72.0,73.0,0.0,0.0,0.0,0.19,76.61984126984127,351.837
3827,2009-08-07,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX RESTUANS,11.0, W ROOSEVELT,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8.0,24.0,0.0,27.0935,12.1233,2,74,67,71.0,59,63.0,0.0,6.0,451,1904,0.23,29.41,30.08,6.4,15,7.2,7,219,32,8,2009,2041,72.0,73.0,72.0,73.0,0.0,0.0,0.0,0.19,76.61984126984127,351.837
3828,2009-08-07,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX PIPIENS,11.0, W ROOSEVELT,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8.0,1.0,0.0,27.0935,12.1233,2,74,67,71.0,59,63.0,0.0,6.0,451,1904,0.23,29.41,30.08,6.4,15,7.2,7,219,32,8,2009,2041,72.0,73.0,72.0,73.0,0.0,0.0,0.0,0.19,76.61984126984127,351.837
