step,amount,isFraud,CASH_IN,CASH_OUT,DEBIT,PAYMENT,TRANSFER
551,407907.34,1,0,1,0,0,0
183,1503297.45,1,0,1,0,0,0
8,222.0,1,0,1,0,0,0
131,10000000.0,1,0,1,0,0,0
664,171935.25,1,0,0,0,0,1
645,214760.72,1,0,1,0,0,0
70,266766.78,1,0,0,0,0,1
322,108213.6,1,0,0,0,0,1
315,82648.3,1,0,0,0,0,1
169,286306.33,1,0,0,0,0,1
602,1976666.45,1,0,0,0,0,1
296,40593.23,1,0,0,0,0,1
365,93581.19,1,0,1,0,0,0
295,172344.3,1,0,0,0,0,1
478,2254718.25,1,0,0,0,0,1
497,2123610.45,1,0,0,0,0,1
237,10000000.0,1,0,0,0,0,1
454,1172700.63,1,0,0,0,0,1
440,10000000.0,1,0,0,0,0,1
335,723915.85,1,0,0,0,0,1
296,3043141.07,1,0,1,0,0,0
507,781183.07,1,0,0,0,0,1
427,426173.04,1,0,0,0,0,1
12,1041647.06,1,0,0,0,0,1
203,466580.69,1,0,1,0,0,0
177,382960.64,1,0,0,0,0,1
648,398045.73,1,0,0,0,0,1
306,850530.59,1,0,1,0,0,0
13,6188514.81,1,0,1,0,0,0
137,3116833.75,1,0,1,0,0,0
741,383661.1,1,0,1,0,0,0
211,5689516.13,1,0,1,0,0,0
737,1281113.84,1,0,0,0,0,1
351,6417789.09,1,0,0,0,0,1
406,2426076.89,1,0,1,0,0,0
269,10000000.0,1,0,0,0,0,1
77,239473.85,1,0,0,0,0,1
730,1152538.9,1,0,1,0,0,0
151,338229.88,1,0,1,0,0,0
640,1266752.6,1,0,1,0,0,0
173,364333.03,1,0,1,0,0,0
307,376367.26,1,0,1,0,0,0
651,130777.09,1,0,0,0,0,1
123,4289.18,1,0,1,0,0,0
200,7482670.24,1,0,1,0,0,0
74,4582074.51,1,0,0,0,0,1
682,5271.46,1,0,1,0,0,0
604,4672401.04,1,0,1,0,0,0
432,907361.75,1,0,1,0,0,0
291,2324907.08,1,0,0,0,0,1
96,10000000.0,1,0,1,0,0,0
541,10000000.0,1,0,1,0,0,0
689,2163012.63,1,0,0,0,0,1
449,166880.54,1,0,1,0,0,0
694,76582.23,1,0,1,0,0,0
149,661558.27,1,0,0,0,0,1
46,71372.0,1,0,1,0,0,0
119,21698.13,1,0,1,0,0,0
387,10000000.0,1,0,0,0,0,1
350,5963850.34,1,0,0,0,0,1
303,10000000.0,1,0,0,0,0,1
94,445257.43,1,0,0,0,0,1
309,222694.08,1,0,1,0,0,0
39,152042.16,1,0,0,0,0,1
738,108240.74,1,0,1,0,0,0
420,253261.96,1,0,0,0,0,1
351,6417789.09,1,0,1,0,0,0
383,4104942.7,1,0,0,0,0,1
322,2533650.09,1,0,1,0,0,0
560,730677.5,1,0,0,0,0,1
109,94613.12,1,0,1,0,0,0
422,1857935.57,1,0,0,0,0,1
278,89303.18,1,0,0,0,0,1
204,79938.47,1,0,1,0,0,0
403,108560.06,1,0,0,0,0,1
284,160296.55,1,0,0,0,0,1
734,10000000.0,1,0,1,0,0,0
324,10211.81,1,0,1,0,0,0
526,210525.95,1,0,0,0,0,1
174,18887.22,1,0,0,0,0,1
577,763170.76,1,0,0,0,0,1
153,412511.32,1,0,0,0,0,1
404,40359.75,1,0,0,0,0,1
62,401529.35,1,0,0,0,0,1
582,6106149.52,1,0,1,0,0,0
685,4886423.05,1,0,0,0,0,1
274,529659.95,1,0,0,0,0,1
212,3640983.71,1,0,1,0,0,0
194,2942177.94,1,0,1,0,0,0
381,703882.14,1,0,0,0,0,1
39,238717.5,1,0,1,0,0,0
608,10000000.0,1,0,0,0,0,1
377,73946.79,1,0,0,0,0,1
238,5274773.52,1,0,0,0,0,1
356,7360.15,1,0,1,0,0,0
119,2040209.74,1,0,0,0,0,1
73,12619.29,1,0,0,0,0,1
416,3019699.77,1,0,0,0,0,1
713,108779.53,1,0,0,0,0,1
685,47061.52,1,0,0,0,0,1
530,148680.12,1,0,1,0,0,0
93,38150.22,1,0,0,0,0,1
231,317787.12,1,0,0,0,0,1
529,1679154.56,1,0,0,0,0,1
704,1820864.64,1,0,0,0,0,1
504,3018810.85,1,0,0,0,0,1
512,430207.22,1,0,1,0,0,0
377,434006.52,1,0,0,0,0,1
361,1082308.05,1,0,1,0,0,0
213,1650168.9,1,0,0,0,0,1
217,81216.23,1,0,0,0,0,1
160,2432747.48,1,0,0,0,0,1
712,372703.48,1,0,0,0,0,1
709,14148.64,1,0,1,0,0,0
92,21574.55,1,0,1,0,0,0
483,7576324.61,1,0,0,0,0,1
411,10000000.0,1,0,1,0,0,0
212,36035.11,1,0,1,0,0,0
271,642364.74,1,0,0,0,0,1
305,447589.21,1,0,1,0,0,0
489,7515624.63,1,0,1,0,0,0
626,44577.32,1,0,1,0,0,0
122,994676.91,1,0,1,0,0,0
120,1860190.06,1,0,0,0,0,1
151,1633227.0,1,0,1,0,0,0
557,2719.66,1,0,0,0,0,1
227,1162155.11,1,0,1,0,0,0
257,6262505.91,1,0,0,0,0,1
643,352179.76,1,0,1,0,0,0
212,296699.39,1,0,1,0,0,0
501,824841.09,1,0,1,0,0,0
673,73053.41,1,0,0,0,0,1
149,14016.65,1,0,1,0,0,0
619,1289142.33,1,0,1,0,0,0
623,58050.78,1,0,0,0,0,1
717,751854.42,1,0,1,0,0,0
256,70696.74,1,0,0,0,0,1
389,1312947.27,1,0,0,0,0,1
610,493538.8,1,0,1,0,0,0
230,10000000.0,1,0,0,0,0,1
648,27584.17,1,0,1,0,0,0
236,968651.23,1,0,1,0,0,0
563,102371.12,1,0,1,0,0,0
406,184588.59,1,0,0,0,0,1
440,10000000.0,1,0,1,0,0,0
143,7068115.67,1,0,0,0,0,1
635,1363674.48,1,0,0,0,0,1
355,42483.97,1,0,0,0,0,1
663,473387.81,1,0,0,0,0,1
723,138373.64,1,0,1,0,0,0
421,207021.45,1,0,1,0,0,0
739,8116.53,1,0,1,0,0,0
569,176626.77,1,0,0,0,0,1
22,74804.24,1,0,0,0,0,1
83,594577.22,1,0,1,0,0,0
312,608290.12,1,0,1,0,0,0
22,1258956.71,1,0,1,0,0,0
618,34473.07,1,0,0,0,0,1
563,190662.7,1,0,0,0,0,1
530,148680.12,1,0,0,0,0,1
629,547672.2,1,0,1,0,0,0
234,470922.15,1,0,1,0,0,0
163,1153200.73,1,0,0,0,0,1
654,1290224.84,1,0,0,0,0,1
358,10358.27,1,0,0,0,0,1
419,533092.45,1,0,0,0,0,1
398,50722.16,1,0,0,0,0,1
577,681525.62,1,0,0,0,0,1
135,60646.82,1,0,0,0,0,1
467,2108440.98,1,0,1,0,0,0
413,438983.45,1,0,1,0,0,0
646,399045.08,1,0,0,0,0,1
637,447474.67,1,0,0,0,0,1
387,10000000.0,1,0,1,0,0,0
641,115599.26,1,0,1,0,0,0
193,660746.19,1,0,1,0,0,0
528,181224.98,1,0,1,0,0,0
382,565346.12,1,0,0,0,0,1
440,807278.78,1,0,0,0,0,1
623,296156.97,1,0,0,0,0,1
616,1265656.44,1,0,0,0,0,1
270,14992.14,1,0,0,0,0,1
213,188658.45,1,0,0,0,0,1
36,636.0,1,0,0,0,0,1
7,5460002.91,1,0,1,0,0,0
390,638693.49,1,0,1,0,0,0
608,136331.05,1,0,1,0,0,0
727,6377401.2,1,0,0,0,0,1
125,99793.9,1,0,0,0,0,1
225,84703.87,1,0,1,0,0,0
69,19776.71,1,0,0,0,0,1
397,52689.13,1,0,1,0,0,0
475,876753.11,1,0,1,0,0,0
531,6392800.85,1,0,0,0,0,1
712,344886.44,1,0,0,0,0,1
42,1566057.28,1,0,1,0,0,0
388,126848.63,1,0,0,0,0,1
55,854550.85,1,0,1,0,0,0
350,915672.67,1,0,1,0,0,0
221,684174.46,1,0,1,0,0,0
98,1155819.58,1,0,0,0,0,1
603,4099382.36,1,0,1,0,0,0
331,420330.71,1,0,0,0,0,1
358,1438737.78,1,0,0,0,0,1
187,856386.66,1,0,1,0,0,0
26,37065.55,1,0,0,0,0,1
643,40651.96,1,0,1,0,0,0
86,21829.31,1,0,1,0,0,0
421,5455965.86,1,0,0,0,0,1
37,93083.27,1,0,0,0,0,1
586,2581549.92,1,0,0,0,0,1
221,574588.22,1,0,0,0,0,1
176,102229.91,1,0,0,0,0,1
303,786480.78,1,0,1,0,0,0
342,127018.14,1,0,1,0,0,0
493,605108.36,1,0,1,0,0,0
369,1674146.06,1,0,1,0,0,0
727,815384.83,1,0,0,0,0,1
565,112958.85,1,0,0,0,0,1
98,1273674.05,1,0,1,0,0,0
501,161024.8,1,0,0,0,0,1
44,44571.94,1,0,1,0,0,0
523,5999376.79,1,0,1,0,0,0
520,3283695.97,1,0,1,0,0,0
708,1735525.5,1,0,1,0,0,0
36,113338.99,1,0,1,0,0,0
33,6648389.9,1,0,0,0,0,1
395,47984.43,1,0,1,0,0,0
184,90346.05,1,0,0,0,0,1
292,38513.19,1,0,1,0,0,0
273,76642.85,1,0,0,0,0,1
719,534518.98,1,0,0,0,0,1
699,2763398.31,1,0,1,0,0,0
703,13024.95,1,0,1,0,0,0
441,739856.92,1,0,1,0,0,0
443,43159.0,1,0,0,0,0,1
657,2333929.91,1,0,0,0,0,1
306,4262592.28,1,0,1,0,0,0
333,613386.47,1,0,0,0,0,1
647,61846.05,1,0,1,0,0,0
626,44577.32,1,0,0,0,0,1
397,2107997.33,1,0,0,0,0,1
45,155761.29,1,0,0,0,0,1
151,113614.57,1,0,1,0,0,0
134,2460110.25,1,0,1,0,0,0
592,458361.83,1,0,1,0,0,0
63,197226.65,1,0,1,0,0,0
127,829012.31,1,0,0,0,0,1
461,1464614.79,1,0,0,0,0,1
619,347893.16,1,0,0,0,0,1
46,736370.54,1,0,0,0,0,1
206,990630.25,1,0,0,0,0,1
497,3695429.98,1,0,1,0,0,0
709,87541.41,1,0,0,0,0,1
445,2277862.67,1,0,0,0,0,1
283,101515.68,1,0,0,0,0,1
317,241337.83,1,0,1,0,0,0
160,256705.68,1,0,1,0,0,0
409,175972.28,1,0,0,0,0,1
249,4720554.95,1,0,0,0,0,1
446,7782452.17,1,0,1,0,0,0
105,216351.05,1,0,0,0,0,1
422,2897907.81,1,0,0,0,0,1
324,450458.78,1,0,1,0,0,0
731,508929.61,1,0,0,0,0,1
400,130278.99,1,0,0,0,0,1
398,489944.93,1,0,1,0,0,0
226,29174.8,1,0,1,0,0,0
279,697226.2,1,0,1,0,0,0
425,3401641.0,1,0,0,0,0,1
222,35759.12,1,0,1,0,0,0
65,385556.82,1,0,0,0,0,1
685,6295010.28,1,0,1,0,0,0
286,103124.43,1,0,1,0,0,0
586,0.0,1,0,1,0,0,0
579,3085336.66,1,0,1,0,0,0
503,56290.17,1,0,1,0,0,0
741,10000000.0,1,0,1,0,0,0
309,222694.08,1,0,0,0,0,1
691,32935.25,1,0,0,0,0,1
543,74436.56,1,0,1,0,0,0
273,296212.67,1,0,0,0,0,1
196,288148.22,1,0,0,0,0,1
666,145944.8,1,0,0,0,0,1
411,2068313.94,1,0,0,0,0,1
149,172510.95,1,0,1,0,0,0
621,3582885.46,1,0,0,0,0,1
305,2321633.57,1,0,0,0,0,1
501,1254775.16,1,0,0,0,0,1
631,952234.12,1,0,1,0,0,0
74,455074.13,1,0,0,0,0,1
738,814689.88,1,0,1,0,0,0
680,272716.64,1,0,0,0,0,1
340,4677358.76,1,0,1,0,0,0
90,113309.55,1,0,1,0,0,0
615,8931550.69,1,0,1,0,0,0
208,164519.7,1,0,1,0,0,0
512,684266.09,1,0,1,0,0,0
84,39379.45,1,0,1,0,0,0
349,319974.69,1,0,1,0,0,0
64,31574.65,1,0,0,0,0,1
45,4919642.57,1,0,0,0,0,1
43,350789.59,1,0,1,0,0,0
183,224378.1,1,0,1,0,0,0
188,237642.64,1,0,0,0,0,1
583,135100.36,1,0,1,0,0,0
366,5807351.83,1,0,1,0,0,0
218,145379.14,1,0,1,0,0,0
406,10000000.0,1,0,0,0,0,1
106,2708906.59,1,0,0,0,0,1
564,320977.49,1,0,1,0,0,0
510,3425386.69,1,0,0,0,0,1
387,10000000.0,1,0,0,0,0,1
631,10000000.0,1,0,0,0,0,1
86,17822.02,1,0,0,0,0,1
344,2231580.5,1,0,0,0,0,1
379,284000.25,1,0,1,0,0,0
600,7363709.23,1,0,0,0,0,1
328,342120.59,1,0,1,0,0,0
290,165368.59,1,0,0,0,0,1
399,1442075.9,1,0,0,0,0,1
699,162326.52,1,0,1,0,0,0
698,748726.81,1,0,0,0,0,1
424,158245.65,1,0,0,0,0,1
468,155926.42,1,0,0,0,0,1
473,70239.81,1,0,1,0,0,0
595,335094.53,1,0,1,0,0,0
137,1265379.37,1,0,1,0,0,0
692,46072.33,1,0,1,0,0,0
629,547672.2,1,0,0,0,0,1
44,387952.42,1,0,0,0,0,1
584,597806.2,1,0,0,0,0,1
170,7246962.16,1,0,0,0,0,1
497,918087.96,1,0,1,0,0,0
498,1028515.56,1,0,0,0,0,1
536,624686.04,1,0,0,0,0,1
303,10000000.0,1,0,0,0,0,1
541,5512595.16,1,0,0,0,0,1
560,91655.26,1,0,0,0,0,1
60,40486.25,1,0,1,0,0,0
551,3774777.76,1,0,0,0,0,1
38,3372.0,1,0,1,0,0,0
456,79717.14,1,0,0,0,0,1
519,21738.98,1,0,1,0,0,0
621,662104.87,1,0,0,0,0,1
551,3227.06,1,0,0,0,0,1
68,1858515.57,1,0,1,0,0,0
147,522343.83,1,0,1,0,0,0
677,10000000.0,1,0,0,0,0,1
366,1846748.79,1,0,0,0,0,1
147,522343.83,1,0,0,0,0,1
468,652782.54,1,0,0,0,0,1
131,7476725.66,1,0,0,0,0,1
275,4162555.99,1,0,1,0,0,0
536,116974.87,1,0,1,0,0,0
614,125464.46,1,0,0,0,0,1
353,275082.0,1,0,1,0,0,0
14,2927005.15,1,0,1,0,0,0
39,39013.3,1,0,1,0,0,0
664,4651.43,1,0,0,0,0,1
604,203848.61,1,0,1,0,0,0
457,283415.1,1,0,1,0,0,0
726,834495.09,1,0,1,0,0,0
59,9748.89,1,0,1,0,0,0
267,1654055.02,1,0,1,0,0,0
337,88748.63,1,0,0,0,0,1
409,1018800.91,1,0,0,0,0,1
692,466218.08,1,0,1,0,0,0
144,612743.87,1,0,1,0,0,0
225,74447.11,1,0,0,0,0,1
231,6029387.26,1,0,1,0,0,0
357,251199.91,1,0,1,0,0,0
629,892213.56,1,0,1,0,0,0
639,49199.2,1,0,1,0,0,0
34,71693.42,1,0,0,0,0,1
658,8730600.58,1,0,0,0,0,1
5,60726.57,1,0,1,0,0,0
72,3786438.03,1,0,1,0,0,0
660,14360.12,1,0,1,0,0,0
246,14343.03,1,0,1,0,0,0
554,1025082.07,1,0,0,0,0,1
236,968651.23,1,0,0,0,0,1
300,264058.41,1,0,1,0,0,0
319,88424.06,1,0,0,0,0,1
639,45890.12,1,0,1,0,0,0
674,306505.03,1,0,0,0,0,1
715,329424.14,1,0,1,0,0,0
212,10000000.0,1,0,0,0,0,1
712,367207.98,1,0,0,0,0,1
116,85408.24,1,0,0,0,0,1
620,18405.16,1,0,0,0,0,1
249,1306690.61,1,0,0,0,0,1
439,203119.08,1,0,1,0,0,0
574,58863.89,1,0,1,0,0,0
561,2763025.35,1,0,0,0,0,1
555,2100951.58,1,0,1,0,0,0
282,16296.46,1,0,0,0,0,1
733,438859.1,1,0,1,0,0,0
138,234723.4,1,0,0,0,0,1
345,116940.32,1,0,1,0,0,0
344,118499.44,1,0,0,0,0,1
296,890964.06,1,0,0,0,0,1
537,1504.73,1,0,1,0,0,0
262,340936.99,1,0,1,0,0,0
491,580387.06,1,0,1,0,0,0
377,2344540.14,1,0,0,0,0,1
9,1055.0,1,0,0,0,0,1
282,181647.66,1,0,1,0,0,0
510,3425386.69,1,0,1,0,0,0
480,181104.66,1,0,0,0,0,1
88,9345700.07,1,0,0,0,0,1
156,134497.41,1,0,0,0,0,1
692,10000000.0,1,0,1,0,0,0
437,8006429.04,1,0,0,0,0,1
299,5166728.87,1,0,0,0,0,1
204,81244.31,1,0,1,0,0,0
695,799123.57,1,0,1,0,0,0
387,10000000.0,1,0,1,0,0,0
439,100840.93,1,0,0,0,0,1
604,203848.61,1,0,0,0,0,1
493,605108.36,1,0,0,0,0,1
698,9097679.75,1,0,0,0,0,1
4,86070.17,1,0,1,0,0,0
522,73561.74,1,0,0,0,0,1
562,8208916.0,1,0,1,0,0,0
278,240580.4,1,0,0,0,0,1
317,46779.04,1,0,0,0,0,1
734,1810044.85,1,0,0,0,0,1
701,79581.24,1,0,0,0,0,1
251,2693520.61,1,0,1,0,0,0
162,151.0,1,0,0,0,0,1
307,2343696.85,1,0,0,0,0,1
493,567729.52,1,0,0,0,0,1
186,304472.46,1,0,0,0,0,1
583,1764389.11,1,0,0,0,0,1
303,199870.29,1,0,0,0,0,1
581,155002.83,1,0,1,0,0,0
485,1425802.24,1,0,0,0,0,1
231,400758.85,1,0,0,0,0,1
533,1303029.52,1,0,0,0,0,1
398,55247.48,1,0,1,0,0,0
515,290211.26,1,0,1,0,0,0
198,18471.55,1,0,0,0,0,1
326,6546019.0,1,0,0,0,0,1
387,10000000.0,1,0,1,0,0,0
723,72955.08,1,0,1,0,0,0
617,1398166.84,1,0,0,0,0,1
35,454511.73,1,0,0,0,0,1
544,25473.11,1,0,0,0,0,1
204,79938.47,1,0,0,0,0,1
727,815384.83,1,0,1,0,0,0
394,201247.25,1,0,1,0,0,0
218,61470.02,1,0,0,0,0,1
198,7197532.27,1,0,0,0,0,1
311,268366.47,1,0,1,0,0,0
250,52795.24,1,0,1,0,0,0
576,25040.78,1,0,1,0,0,0
601,93253.25,1,0,0,0,0,1
373,141410.98,1,0,0,0,0,1
8,89631.24,1,0,1,0,0,0
674,3288377.47,1,0,0,0,0,1
511,150929.12,1,0,0,0,0,1
36,103056.0,1,0,1,0,0,0
704,1593189.25,1,0,1,0,0,0
164,1132311.86,1,0,1,0,0,0
100,28871.9,1,0,0,0,0,1
330,40388.58,1,0,1,0,0,0
101,127905.82,1,0,1,0,0,0
49,1021129.67,1,0,1,0,0,0
156,619836.33,1,0,0,0,0,1
74,85637.08,1,0,1,0,0,0
298,488030.08,1,0,1,0,0,0
149,661558.27,1,0,1,0,0,0
591,906270.63,1,0,0,0,0,1
194,651477.38,1,0,0,0,0,1
171,2754740.54,1,0,1,0,0,0
414,533269.77,1,0,0,0,0,1
80,42659.39,1,0,1,0,0,0
264,7304.56,1,0,0,0,0,1
507,781183.07,1,0,1,0,0,0
634,458603.07,1,0,0,0,0,1
551,483713.23,1,0,1,0,0,0
317,7535.58,1,0,0,0,0,1
14,1832319.42,1,0,0,0,0,1
694,186567.41,1,0,1,0,0,0
139,11653.98,1,0,1,0,0,0
559,175290.91,1,0,0,0,0,1
221,574588.22,1,0,1,0,0,0
21,785323.0,1,0,1,0,0,0
595,553124.56,1,0,0,0,0,1
249,1306690.61,1,0,1,0,0,0
15,248056.41,1,0,1,0,0,0
190,185510.21,1,0,0,0,0,1
258,248043.99,1,0,1,0,0,0
57,354441.19,1,0,1,0,0,0
565,1167816.02,1,0,1,0,0,0
567,175203.45,1,0,0,0,0,1
361,1082308.05,1,0,0,0,0,1
297,5591647.96,1,0,0,0,0,1
420,341956.42,1,0,0,0,0,1
505,2251225.38,1,0,0,0,0,1
540,3707342.38,1,0,0,0,0,1
157,431356.55,1,0,1,0,0,0
719,67299.57,1,0,1,0,0,0
287,223730.4,1,0,1,0,0,0
323,25761.04,1,0,1,0,0,0
73,684796.16,1,0,0,0,0,1
641,2666139.51,1,0,0,0,0,1
512,8991625.83,1,0,0,0,0,1
546,99656.93,1,0,1,0,0,0
71,14385.54,1,0,0,0,0,1
606,57588.67,1,0,1,0,0,0
287,7109453.78,1,0,0,0,0,1
334,972142.03,1,0,0,0,0,1
579,150157.6,1,0,0,0,0,1
572,151715.39,1,0,0,0,0,1
657,1619313.55,1,0,0,0,0,1
68,3512572.72,1,0,0,0,0,1
395,117683.42,1,0,0,0,0,1
339,1532281.61,1,0,1,0,0,0
218,7983958.34,1,0,0,0,0,1
724,501425.84,1,0,1,0,0,0
228,4526748.52,1,0,1,0,0,0
415,13659.45,1,0,1,0,0,0
320,8950011.46,1,0,1,0,0,0
132,1400472.01,1,0,0,0,0,1
686,134227.05,1,0,0,0,0,1
632,52541.42,1,0,0,0,0,1
382,1465173.76,1,0,1,0,0,0
101,127905.82,1,0,0,0,0,1
180,3608191.52,1,0,0,0,0,1
501,185391.82,1,0,0,0,0,1
74,3284197.88,1,0,1,0,0,0
210,1651948.79,1,0,0,0,0,1
331,398219.08,1,0,0,0,0,1
114,2908264.69,1,0,0,0,0,1
470,8177.04,1,0,0,0,0,1
387,1101871.13,1,0,0,0,0,1
33,1448630.38,1,0,1,0,0,0
125,222097.11,1,0,0,0,0,1
59,1011606.26,1,0,1,0,0,0
414,10000000.0,1,0,0,0,0,1
618,1743864.1,1,0,0,0,0,1
342,348952.97,1,0,1,0,0,0
151,1766811.07,1,0,1,0,0,0
104,142336.65,1,0,1,0,0,0
208,4815187.09,1,0,0,0,0,1
479,6669495.34,1,0,1,0,0,0
564,3370781.65,1,0,1,0,0,0
77,2149976.69,1,0,1,0,0,0
32,401575.19,1,0,0,0,0,1
135,7927.06,1,0,0,0,0,1
546,1634229.02,1,0,0,0,0,1
542,1068398.61,1,0,1,0,0,0
65,3760068.04,1,0,0,0,0,1
741,144945.34,1,0,0,0,0,1
591,609239.75,1,0,1,0,0,0
93,175313.96,1,0,1,0,0,0
362,174.92,1,0,0,0,0,1
19,143660.11,1,0,1,0,0,0
111,574709.63,1,0,1,0,0,0
74,1311150.9,1,0,1,0,0,0
568,7365106.76,1,0,0,0,0,1
379,626673.66,1,0,0,0,0,1
565,254947.37,1,0,0,0,0,1
604,4672401.04,1,0,0,0,0,1
227,176007.37,1,0,1,0,0,0
464,1219062.64,1,0,0,0,0,1
366,2701644.17,1,0,1,0,0,0
736,274799.58,1,0,0,0,0,1
126,938288.58,1,0,0,0,0,1
587,288263.38,1,0,1,0,0,0
232,570135.07,1,0,0,0,0,1
625,3020974.53,1,0,1,0,0,0
637,107246.03,1,0,0,0,0,1
71,479892.04,1,0,0,0,0,1
465,44946.2,1,0,1,0,0,0
361,54892.98,1,0,0,0,0,1
55,309254.05,1,0,0,0,0,1
404,536433.5,1,0,0,0,0,1
686,974452.84,1,0,1,0,0,0
265,881187.51,1,0,1,0,0,0
479,6669495.34,1,0,0,0,0,1
425,10000000.0,1,0,0,0,0,1
291,30820.17,1,0,1,0,0,0
370,811459.21,1,0,0,0,0,1
342,22402.21,1,0,1,0,0,0
117,466359.63,1,0,1,0,0,0
84,296349.8,1,0,0,0,0,1
411,1240717.75,1,0,1,0,0,0
523,497928.97,1,0,0,0,0,1
31,5021186.54,1,0,1,0,0,0
472,2739869.62,1,0,1,0,0,0
395,171880.67,1,0,1,0,0,0
91,482679.6,1,0,0,0,0,1
44,534255.94,1,0,1,0,0,0
59,394388.09,1,0,1,0,0,0
186,327282.92,1,0,0,0,0,1
7,21729.0,1,0,0,0,0,1
4,10000000.0,1,0,0,0,0,1
81,221936.6,1,0,0,0,0,1
368,1050635.77,1,0,0,0,0,1
482,132438.82,1,0,1,0,0,0
719,1842163.57,1,0,1,0,0,0
655,253648.68,1,0,0,0,0,1
272,1061353.33,1,0,1,0,0,0
58,378688.65,1,0,0,0,0,1
107,570649.33,1,0,1,0,0,0
109,126375.17,1,0,1,0,0,0
680,1819405.69,1,0,0,0,0,1
710,10000000.0,1,0,0,0,0,1
207,682063.33,1,0,0,0,0,1
267,1259972.05,1,0,0,0,0,1
708,1735525.5,1,0,0,0,0,1
637,107246.03,1,0,1,0,0,0
551,759257.55,1,0,0,0,0,1
256,70696.74,1,0,1,0,0,0
379,626673.66,1,0,1,0,0,0
394,1303543.6,1,0,0,0,0,1
161,1336901.11,1,0,1,0,0,0
687,69077.14,1,0,0,0,0,1
197,1961426.59,1,0,0,0,0,1
387,10000000.0,1,0,1,0,0,0
12,8677.0,1,0,1,0,0,0
463,1968008.53,1,0,1,0,0,0
249,56013.0,1,0,0,0,0,1
75,959018.79,1,0,1,0,0,0
307,441423.44,1,0,0,0,0,1
120,107773.49,1,0,0,0,0,1
244,1946.74,1,0,0,0,0,1
261,259186.43,1,0,0,0,0,1
208,246402.71,1,0,0,0,0,1
312,134383.84,1,0,0,0,0,1
613,1005365.24,1,0,1,0,0,0
453,2600970.32,1,0,0,0,0,1
224,8752000.36,1,0,1,0,0,0
307,272187.2,1,0,1,0,0,0
388,4348.62,1,0,0,0,0,1
454,1172700.63,1,0,1,0,0,0
345,8994286.69,1,0,0,0,0,1
438,4626269.69,1,0,0,0,0,1
505,4553004.39,1,0,1,0,0,0
253,168455.76,1,0,1,0,0,0
241,989966.55,1,0,1,0,0,0
440,10000000.0,1,0,0,0,0,1
248,65761.13,1,0,1,0,0,0
239,425221.11,1,0,0,0,0,1
151,147080.42,1,0,1,0,0,0
532,634046.89,1,0,0,0,0,1
412,87438.83,1,0,1,0,0,0
562,203881.96,1,0,0,0,0,1
429,837192.23,1,0,0,0,0,1
704,1820864.64,1,0,1,0,0,0
315,3972968.92,1,0,0,0,0,1
475,20111.45,1,0,0,0,0,1
486,1290619.25,1,0,1,0,0,0
304,46661.03,1,0,0,0,0,1
582,1070031.6,1,0,1,0,0,0
444,1108140.19,1,0,1,0,0,0
406,40013.19,1,0,1,0,0,0
450,9228514.1,1,0,1,0,0,0
537,254773.22,1,0,0,0,0,1
221,93708.08,1,0,0,0,0,1
506,575082.97,1,0,0,0,0,1
2,1096187.24,1,0,1,0,0,0
59,394388.09,1,0,0,0,0,1
742,1819543.69,1,0,1,0,0,0
248,26776.98,1,0,0,0,0,1
306,143175.23,1,0,1,0,0,0
61,1155128.91,1,0,1,0,0,0
104,86170.94,1,0,0,0,0,1
698,10000000.0,1,0,0,0,0,1
12,19472.0,1,0,0,0,0,1
661,10000000.0,1,0,0,0,0,1
201,16182.7,1,0,0,0,0,1
684,168303.36,1,0,1,0,0,0
659,1423627.83,1,0,0,0,0,1
623,67128.33,1,0,0,0,0,1
673,888905.27,1,0,1,0,0,0
455,338083.76,1,0,0,0,0,1
243,995710.58,1,0,1,0,0,0
33,9887819.06,1,0,0,0,0,1
600,612229.86,1,0,0,0,0,1
285,1421665.98,1,0,0,0,0,1
436,591766.42,1,0,1,0,0,0
718,371449.7,1,0,0,0,0,1
233,122090.79,1,0,0,0,0,1
648,1086227.44,1,0,0,0,0,1
443,1591263.43,1,0,1,0,0,0
69,967954.01,1,0,0,0,0,1
443,1162672.01,1,0,0,0,0,1
343,802417.45,1,0,1,0,0,0
65,174923.28,1,0,0,0,0,1
212,1220.8,1,0,1,0,0,0
457,1017016.67,1,0,1,0,0,0
705,105269.81,1,0,0,0,0,1
15,212089.74,1,0,1,0,0,0
694,5175876.53,1,0,0,0,0,1
730,7316255.05,1,0,0,0,0,1
415,3242183.64,1,0,1,0,0,0
366,5807351.83,1,0,0,0,0,1
51,202887.77,1,0,0,0,0,1
561,897131.97,1,0,1,0,0,0
9,350705.74,1,0,1,0,0,0
48,1215297.01,1,0,0,0,0,1
565,757401.17,1,0,0,0,0,1
348,7445820.78,1,0,1,0,0,0
670,1097309.24,1,0,0,0,0,1
594,217357.58,1,0,0,0,0,1
651,595558.89,1,0,0,0,0,1
99,1515291.19,1,0,0,0,0,1
714,8838.19,1,0,1,0,0,0
599,306675.37,1,0,1,0,0,0
664,4651.43,1,0,1,0,0,0
216,31358.72,1,0,1,0,0,0
31,120406.39,1,0,1,0,0,0
457,1017016.67,1,0,0,0,0,1
234,80336.26,1,0,0,0,0,1
275,513082.74,1,0,1,0,0,0
495,1248344.84,1,0,0,0,0,1
606,6575903.12,1,0,1,0,0,0
